id,twitid,date,text,beeline,mts,megafon,tele2,rostelecom,komstar,skylink
4904,497285634378460000,1407397109,RT @kras_rt: #Ростелеком обеспечит скоростным Интернетом Фонды социального и медицинского страхования в Красноярском крае #krsk http://t.co…,,,,,1,,
4905,497286105772070000,1407397221,Треть закупаемого Ростелекомом объема оборудования в 2015 году составит оборудование отечественного производства. http://t.co/S8Q8cewATK,,,,,0,,
4906,497286524388800000,1407397321,Администрация Краснодарского края выразила благодарность ОАО &amp;laquo;Ростелеком&amp;raquo; за качественно организованную систему видеонаблюдения,,,,,1,,
4907,497289681797530000,1407398073,«Ростелекому» не дали монополию на интернет для госорганов http://t.co/2EArjVb8e8,,,,,0,,
4908,497289822139350000,1407398107,"@dzurilla24, уточните, пожалуйста, в итоге отказались от рассылки? ^СБ #МТС",,0,,,,,
4909,497291884658980000,1407398599,"О саботаже на востоке страны или почему нужно обязательно национализировать МТС-Украина.
Длительный период времени (счет перешагнул уже пл",,-1,,,,,
4910,497292282031510000,1407398693,билайн не надо так,-1,,,,,,
4911,497293695927190000,1407399031,получил на тестирование Билайн Смарт2 от @Beeline_Omsk #ятипапопулярныйблогер,0,,,,,,
4912,497293968435340000,1407399096,Молчание мобилок: кто отключил связь МТС в Симферополе? - http://t.co/DdUQ1nmcCi #Бизнес #Финансы #Счета #ЧитаюВзаимно,,-1,,,,,
4913,497293968795630000,1407399096,О фестивале музыки и спорта #BeeCamp в рассказал  глава Билайна на юге РФ Виктор Павлов. http://t.co/gpsD0LMtCT http://t.co/LIeLPkJaRw,0,,,,,,
4914,497294015755460000,1407399107,RT @tridvaodin: купи с аукциона http://bit.ly/hiN5t1 Карточка пополнения счета МТС на 90 грн со скидкой до 70 и более %,,0,,,,,
4915,497294284496720000,1407399171,"Треть закупаемого ""Ростелекомом"" объема оборудования в 2015 г. составит оборудование отечественного производства",,,,,0,,
4916,497294287332070000,1407399172,"У что друзья, теперь у МТС и у меня в частно LTE #RT",,1,,,,,
4917,497294662059580000,1407399261,kroxamyfrid В Керчи перестал работать украинский МТС,,-1,,,,,
4918,497295192660000000,1407399387,"Треть закупаемого ""Ростелекомом"" объема оборудования в 2015 г. составит оборудование отечест... http://t.co/2JrL7oiDwy #Яппи #Yuppie",,,,,0,,
4919,497295509762350000,1407399463,"Мне тут мой любимый билайнчик,предложил какую то хуйню с инетом,тип оплачивай ток смартфон а в инете торчи с чего хочешь.Ну я его послал))",-1,,,,,,
4920,497297867447360000,1407400025,"Ericsson будет поставлять ""Мегафону"" оборудование на протяжении 7 лет http://t.co/XBoC44NecP",,,0,,,,
4921,497298165767630000,1407400096,скачать обой для смартфона мтс 970 http://t.co/Xm4wiOIT4d,,0,,,,,
4922,497298563190510000,1407400191,Tele2 приглашает жителей Череповца на праздник в Комсомольский парк,,,,0,,,
4923,497298883014580000,1407400267,"Хотел я, значит, перейти с Билайна на Мегафон. А они как только узнали, так сделали предложение, от которого не отказываются. Остаюсь)",1,,1,,,,
4924,497298884209940000,1407400268,"На период с 16.00 06 августа, в Харцызске не работает мобильная связь украинского оператора МТС. По данным официального сайта МТС Украина в",,-1,,,,,
